file	sentence	probability
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	The first one wasn’t spotted until 1991, and that was after it had already gone by.	0.8050607442855835
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"An object a hundred yards across couldn’t be picked up by any Earth-based telescope until
it was within just a few days of us, and that is only if a telescope happened to be trained on it,
which is unlikely because even now the number of people searching for such objects is
modest."	0.7503666877746582
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"The arresting analogy that is always made is that the number of people in the world
who are actively searching for asteroids is fewer than the staff of a typical McDonald’s
restaurant."	0.9748336672782898
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	(It is actually somewhat higher now.	0.7905893325805664
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"In the early 1970s, Walter Alvarez was doing fieldwork in a comely
defile known as the Bottaccione Gorge, near the Umbrian hill town of Gubbio, when he grew
curious about a thin band of reddish clay that divided two ancient layers of limestone—one
from the Cretaceous period, the other from the Tertiary."	0.8658763766288757
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"Alvarez wondered what it was about a thin lamina of clay, barely a quarter of an inch thick,
that could account for such a dramatic moment in Earth’s history."	0.9494251608848572
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"But the thinness of the clay layer clearly suggested that in Umbria, if
1
It is KT rather than CT because C had already been appropriated for Cambrian."	0.8503454327583313
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"Depending on which source
you credit, the K comes either from the Greek Kreta or German Kreide."	0.7357699275016785
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"Both conveniently mean “chalk,” which
is also what Cretaceous means."	0.9864884614944458
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"In the normal course of things, Alvarez almost certainly would have had to leave the
problem at that, but luckily he had an impeccable connection to someone outside his
discipline who could help—his father, Luis."	0.7156888842582703
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"Luis Alvarez was an eminent nuclear physicist;
he had won the Nobel Prize for physics the previous decade."	0.7583251595497131
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"He had always been mildly
scornful of his son’s attachment to rocks, but this problem intrigued him."	0.9262889623641968
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"It occurred to him
that the answer might lie in dust from space."	0.9588902592658997
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"Scattered through this thin dusting
are exotic elements not normally much found on Earth."	0.9527244567871094
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"Alvarez knew that a colleague of his at the Lawrence Berkeley Laboratory in California,
Frank Asaro, had developed a technique for measuring very precisely the chemical
composition of clays using a process called neutron activation analysis."	0.836181104183197
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"This involved
bombarding samples with neutrons in a small nuclear reactor and carefully counting the
gamma rays that were emitted; it was extremely finicky work."	0.8485060334205627
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"Previously Asaro had used the
technique to analyze pieces of pottery, but Alvarez reasoned that if they measured the amount
of one of the exotic elements in his son’s soil samples and compared that with its annual rate
of deposition, they would know how long it had taken the samples to form."	0.9798046946525574
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"On an October
afternoon in 1977, Luis and Walter Alvarez dropped in on Asaro and asked him if he would
run the necessary tests for them."	0.8228476643562317
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"Certainly no one expected his survey to yield any dramatic
breakthroughs."	0.7973182201385498
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	“Well, they were very charming, very persuasive,” Asaro recalled in an interview in 2002.	0.9838952422142029
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	“And it seemed an interesting challenge, so I agreed to try.	0.9940504431724548
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"It ran for 224
minutes and we could see we were getting interesting results, so we stopped it and had a
look.”
The results were so unexpected, in fact, that the three scientists at first thought they had to
be wrong."	0.9059630632400513
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"The amount of iridium in the Alvarez sample was more than three hundred times
normal levels—far beyond anything they might have predicted."	0.9585821032524109
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"Clearly something big and abrupt, and probably
cataclysmic, had produced this arresting spike."	0.9686744809150696
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"After much thought, the Alvarezes concluded that the most plausible explanation—
plausible to them, at any rate—was that the Earth had been struck by an asteroid or comet."	0.8980141282081604
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"The idea that the Earth might be subjected to devastating impacts from time to time was not
quite as new as it is now sometimes presented."	0.9191510081291199
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"Baldwin had suggested such a possibility in an
article in Popular Astronomy magazine."	0.9297246932983398
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"(He published the article there because no academic
publisher was prepared to run it.) And at least two well-known scientists, the astronomer
Ernst Öpik and the chemist and Nobel laureate Harold Urey, had also voiced support for the
notion at various times."	0.8068501949310303
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	Even among paleontologists it was not unknown.	0.7217717170715332
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	W.	0.9232165813446045
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"de Laubenfels, writing in the Journal of Paleontology, had
actually anticipated the Alvarez theory by suggesting that the dinosaurs may have been dealt a
death blow by an impact from space, and in 1970 the president of the American
Paleontological Society, Dewey J."	0.9427724480628967
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"McLaren, proposed at the group’s annual conference the
possibility that an extraterrestrial impact may have been the cause of an earlier event known
as the Frasnian extinction."	0.9504257440567017
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	.	0.9265342950820923
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	.	0.9265342950820923
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"It’s
coming at 30,000 m.p.h.—and there’s no place to hide!”) starring Henry Fonda, Natalie
Wood, Karl Malden, and a very large rock."	0.8933254480361938
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	But it did.	0.9710360169410706
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"Walter
was a geologist specializing in paleomagnetism, Luis was a physicist and I was a nuclear
chemist."	0.892615556716919
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"And now here we were telling paleontologists that we had solved a problem that had
eluded them for over a century."	0.9780099391937256
